snt_id,sdr,sdr_i,si-snr,si-snr_i
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/6829_1089/mix.wav,7.079691410064697,7.611727714538574,6.317848205566406,6.9361252784729
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/5639_8463/mix.wav,8.178535461425781,8.61154842376709,7.804329872131348,8.288080215454102
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/8555_5639/mix.wav,9.250934600830078,9.30091381072998,8.495813369750977,8.624371528625488
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/8555_8455/mix.wav,16.185564041137695,16.216856002807617,15.889482498168945,15.934398651123047
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/2961_672/mix.wav,6.4299235343933105,6.363409996032715,5.144029140472412,5.196177959442139
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/4970_2830/mix.wav,11.057927131652832,11.182537078857422,10.057807922363281,10.240852355957031
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/8230_8455/mix.wav,11.544828414916992,11.513262748718262,10.889237403869629,10.925363540649414
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/2300_8463/mix.wav,11.476136207580566,11.478728294372559,10.876954078674316,10.947637557983398
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/1284_3570/mix.wav,9.666905403137207,9.782353401184082,8.807106971740723,9.0010347366333
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/5105_1188/mix.wav,9.796483993530273,9.85166072845459,9.193504333496094,9.304546356201172
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/7127_4507/mix.wav,10.094806671142578,10.212311744689941,9.40739631652832,9.751412391662598
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/8230_1089/mix.wav,10.584569931030273,10.633325576782227,10.043238639831543,10.132643699645996
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/121_4992/mix.wav,12.32498550415039,12.488871574401855,11.934532165527344,12.123111724853516
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/2094_7021/mix.wav,15.240167617797852,15.142850875854492,14.277647972106934,14.251697540283203
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/908_7729/mix.wav,5.381330966949463,5.459442138671875,4.835602760314941,5.069913387298584
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/2961_3575/mix.wav,10.762960433959961,10.994850158691406,9.896910667419434,10.188796997070312
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/7176_2300/mix.wav,11.896382331848145,11.718334197998047,11.502482414245605,11.372457504272461
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/908_2094/mix.wav,12.283839225769043,12.366169929504395,11.605741500854492,11.747371673583984
/data/public/EchoSet/test/VLzqgDo317F/0_8_meetingroom_conferenceroom/1221_5639/mix.wav,14.372079849243164,14.429597854614258,13.760883331298828,13.840150833129883
